date,region,equipment_type,units_active,new_bookings,bulk_units,month,day_of_week,day_of_year,season,is_weekend
2024-09-01,West_Coast,Dump_Truck,38,0,18,9,6,245,fall,1
2024-09-01,West_Coast,Snow_Remover,0,0,0,9,6,245,fall,1
2024-09-01,West_Coast,Concrete_Mixer,9,0,0,9,6,245,fall,1
2024-09-01,West_Coast,Generator,32,0,0,9,6,245,fall,1
2024-09-01,West_Coast,Compactor,36,0,24,9,6,245,fall,1
2024-09-01,West_Coast,Drill_Rig,4,0,0,9,6,245,fall,1
2024-09-02,Northeast_US,Excavator,1,0,1,9,0,246,fall,0
2024-09-02,Northeast_US,Bulldozer,0,0,0,9,0,246,fall,0
2024-09-02,Northeast_US,Crane,2,0,0,9,0,246,fall,0
2024-09-02,Northeast_US,Grader,0,0,0,9,0,246,fall,0
2024-09-02,Northeast_US,Loader,0,0,0,9,0,246,fall,0
2024-09-02,Northeast_US,Dump_Truck,8,0,0,9,0,246,fall,0
2024-09-02,Northeast_US,Snow_Remover,0,0,0,9,0,246,fall,0
2024-09-02,Northeast_US,Concrete_Mixer,62,0,0,9,0,246,fall,0
2024-09-02,Northeast_US,Generator,44,0,0,9,0,246,fall,0
2024-09-02,Northeast_US,Compactor,44,23,34,9,0,246,fall,0
2024-09-02,Northeast_US,Drill_Rig,2,0,0,9,0,246,fall,0
2024-09-02,Midwest_US,Excavator,22,0,18,9,0,246,fall,0
2024-09-02,Midwest_US,Bulldozer,1,0,0,9,0,246,fall,0
2024-09-02,Midwest_US,Crane,1,0,0,9,0,246,fall,0
2024-09-02,Midwest_US,Grader,21,0,1,9,0,246,fall,0
2024-09-02,Midwest_US,Loader,0,0,0,9,0,246,fall,0
2024-09-02,Midwest_US,Dump_Truck,9,0,0,9,0,246,fall,0
2024-09-02,Midwest_US,Snow_Remover,0,0,0,9,0,246,fall,0
2024-09-02,Midwest_US,Concrete_Mixer,1,0,0,9,0,246,fall,0
2024-09-02,Midwest_US,Generator,3,0,0,9,0,246,fall,0
2024-09-02,Midwest_US,Compactor,7,7,7,9,0,246,fall,0
2024-09-02,Midwest_US,Drill_Rig,9,0,0,9,0,246,fall,0
2024-09-02,Southeast_US,Excavator,66,0,49,9,0,246,fall,0
2024-09-02,Southeast_US,Bulldozer,41,8,16,9,0,246,fall,0
2024-09-02,Southeast_US,Crane,30,3,0,9,0,246,fall,0
2024-09-02,Southeast_US,Grader,40,20,11,9,0,246,fall,0
2024-09-02,Southeast_US,Loader,16,0,11,9,0,246,fall,0
2024-09-02,Southeast_US,Dump_Truck,19,0,18,9,0,246,fall,0
2024-09-02,Southeast_US,Snow_Remover,0,0,0,9,0,246,fall,0
2024-09-02,Southeast_US,Concrete_Mixer,22,0,0,9,0,246,fall,0
2024-09-02,Southeast_US,Generator,53,0,0,9,0,246,fall,0
2024-09-02,Southeast_US,Compactor,21,0,13,9,0,246,fall,0
2024-09-02,Southeast_US,Drill_Rig,13,0,8,9,0,246,fall,0
2024-09-02,Southwest_US,Excavator,21,0,0,9,0,246,fall,0
2024-09-02,Southwest_US,Bulldozer,39,0,8,9,0,246,fall,0
2024-09-02,Southwest_US,Crane,16,0,0,9,0,246,fall,0
2024-09-02,Southwest_US,Grader,9,4,0,9,0,246,fall,0
2024-09-02,Southwest_US,Loader,40,0,32,9,0,246,fall,0
2024-09-02,Southwest_US,Dump_Truck,15,0,0,9,0,246,fall,0
2024-09-02,Southwest_US,Snow_Remover,6,0,0,9,0,246,fall,0
2024-09-02,Southwest_US,Concrete_Mixer,10,0,0,9,0,246,fall,0
2024-09-02,Southwest_US,Generator,10,0,0,9,0,246,fall,0
2024-09-02,Southwest_US,Compactor,12,0,10,9,0,246,fall,0
2024-09-02,Southwest_US,Drill_Rig,21,0,6,9,0,246,fall,0
2024-09-02,West_Coast,Excavator,0,0,0,9,0,246,fall,0
2024-09-02,West_Coast,Bulldozer,44,0,31,9,0,246,fall,0
2024-09-02,West_Coast,Crane,8,0,0,9,0,246,fall,0
2024-09-02,West_Coast,Grader,89,0,84,9,0,246,fall,0
2024-09-02,West_Coast,Loader,86,0,86,9,0,246,fall,0
2024-09-02,West_Coast,Dump_Truck,38,0,18,9,0,246,fall,0
2024-09-02,West_Coast,Snow_Remover,0,0,0,9,0,246,fall,0
2024-09-02,West_Coast,Concrete_Mixer,9,0,0,9,0,246,fall,0
2024-09-02,West_Coast,Generator,54,22,0,9,0,246,fall,0
2024-09-02,West_Coast,Compactor,35,0,23,9,0,246,fall,0
2024-09-02,West_Coast,Drill_Rig,3,0,0,9,0,246,fall,0
2024-09-03,Northeast_US,Excavator,1,0,1,9,1,247,fall,0
2024-09-03,Northeast_US,Bulldozer,0,0,0,9,1,247,fall,0
2024-09-03,Northeast_US,Crane,2,0,0,9,1,247,fall,0
2024-09-03,Northeast_US,Grader,0,0,0,9,1,247,fall,0
2024-09-03,Northeast_US,Loader,0,0,0,9,1,247,fall,0
2024-09-03,Northeast_US,Dump_Truck,8,0,0,9,1,247,fall,0
2024-09-03,Northeast_US,Snow_Remover,0,0,0,9,1,247,fall,0
2024-09-03,Northeast_US,Concrete_Mixer,62,0,0,9,1,247,fall,0
2024-09-03,Northeast_US,Generator,44,0,0,9,1,247,fall,0
2024-09-03,Northeast_US,Compactor,44,0,34,9,1,247,fall,0
2024-09-03,Northeast_US,Drill_Rig,2,0,0,9,1,247,fall,0
2024-09-03,Midwest_US,Excavator,22,0,18,9,1,247,fall,0
2024-09-03,Midwest_US,Bulldozer,1,0,0,9,1,247,fall,0
2024-09-03,Midwest_US,Crane,1,0,0,9,1,247,fall,0
2024-09-03,Midwest_US,Grader,21,0,1,9,1,247,fall,0
2024-09-03,Midwest_US,Loader,0,0,0,9,1,247,fall,0
2024-09-03,Midwest_US,Dump_Truck,9,0,0,9,1,247,fall,0
2024-09-03,Midwest_US,Snow_Remover,0,0,0,9,1,247,fall,0
2024-09-03,Midwest_US,Concrete_Mixer,1,0,0,9,1,247,fall,0
2024-09-03,Midwest_US,Generator,0,0,0,9,1,247,fall,0
2024-09-03,Midwest_US,Compactor,7,0,7,9,1,247,fall,0
2024-09-03,Midwest_US,Drill_Rig,9,0,0,9,1,247,fall,0
2024-09-03,Southeast_US,Excavator,66,0,49,9,1,247,fall,0
2024-09-03,Southeast_US,Bulldozer,41,0,16,9,1,247,fall,0
2024-09-03,Southeast_US,Crane,30,0,0,9,1,247,fall,0
2024-09-03,Southeast_US,Grader,41,1,11,9,1,247,fall,0
2024-09-03,Southeast_US,Loader,16,0,11,9,1,247,fall,0
2024-09-03,Southeast_US,Dump_Truck,19,0,18,9,1,247,fall,0
2024-09-03,Southeast_US,Snow_Remover,0,0,0,9,1,247,fall,0
2024-09-03,Southeast_US,Concrete_Mixer,22,0,0,9,1,247,fall,0
2024-09-03,Southeast_US,Generator,53,0,0,9,1,247,fall,0
2024-09-03,Southeast_US,Compactor,21,0,13,9,1,247,fall,0
2024-09-03,Southeast_US,Drill_Rig,12,0,8,9,1,247,fall,0
2024-09-03,Southwest_US,Excavator,21,0,0,9,1,247,fall,0
2024-09-03,Southwest_US,Bulldozer,38,0,8,9,1,247,fall,0
2024-09-03,Southwest_US,Crane,16,0,0,9,1,247,fall,0
2024-09-03,Southwest_US,Grader,9,0,0,9,1,247,fall,0
2024-09-03,Southwest_US,Loader,40,0,32,9,1,247,fall,0
2024-09-03,Southwest_US,Dump_Truck,15,0,0,9,1,247,fall,0
2024-09-03,Southwest_US,Snow_Remover,6,0,0,9,1,247,fall,0
2024-09-03,Southwest_US,Concrete_Mixer,6,0,0,9,1,247,fall,0
2024-09-03,Southwest_US,Generator,10,0,0,9,1,247,fall,0
2024-09-03,Southwest_US,Compactor,11,0,10,9,1,247,fall,0
2024-09-03,Southwest_US,Drill_Rig,21,0,6,9,1,247,fall,0
2024-09-03,West_Coast,Excavator,0,0,0,9,1,247,fall,0
2024-09-03,West_Coast,Bulldozer,65,21,52,9,1,247,fall,0
2024-09-03,West_Coast,Crane,0,0,0,9,1,247,fall,0
2024-09-03,West_Coast,Grader,100,12,83,9,1,247,fall,0
2024-09-03,West_Coast,Loader,86,0,86,9,1,247,fall,0
2024-09-03,West_Coast,Dump_Truck,38,0,18,9,1,247,fall,0
2024-09-03,West_Coast,Snow_Remover,0,0,0,9,1,247,fall,0
2024-09-03,West_Coast,Concrete_Mixer,9,0,0,9,1,247,fall,0
2024-09-03,West_Coast,Generator,54,0,0,9,1,247,fall,0
2024-09-03,West_Coast,Compactor,35,0,23,9,1,247,fall,0
2024-09-03,West_Coast,Drill_Rig,5,2,0,9,1,247,fall,0
2024-09-04,Northeast_US,Excavator,1,0,1,9,2,248,fall,0
2024-09-04,Northeast_US,Bulldozer,0,0,0,9,2,248,fall,0
2024-09-04,Northeast_US,Crane,3,1,0,9,2,248,fall,0
2024-09-04,Northeast_US,Grader,0,0,0,9,2,248,fall,0
2024-09-04,Northeast_US,Loader,0,0,0,9,2,248,fall,0
2024-09-04,Northeast_US,Dump_Truck,8,0,0,9,2,248,fall,0
2024-09-04,Northeast_US,Snow_Remover,0,0,0,9,2,248,fall,0
2024-09-04,Northeast_US,Concrete_Mixer,62,0,0,9,2,248,fall,0
2024-09-04,Northeast_US,Generator,44,0,0,9,2,248,fall,0
2024-09-04,Northeast_US,Compactor,43,0,34,9,2,248,fall,0
2024-09-04,Northeast_US,Drill_Rig,2,0,0,9,2,248,fall,0
2024-09-04,Midwest_US,Excavator,22,0,18,9,2,248,fall,0
2024-09-04,Midwest_US,Bulldozer,1,0,0,9,2,248,fall,0
2024-09-04,Midwest_US,Crane,1,0,0,9,2,248,fall,0
2024-09-04,Midwest_US,Grader,21,0,1,9,2,248,fall,0
2024-09-04,Midwest_US,Loader,0,0,0,9,2,248,fall,0
2024-09-04,Midwest_US,Dump_Truck,9,0,0,9,2,248,fall,0
2024-09-04,Midwest_US,Snow_Remover,0,0,0,9,2,248,fall,0
2024-09-04,Midwest_US,Concrete_Mixer,1,0,0,9,2,248,fall,0
2024-09-04,Midwest_US,Generator,0,0,0,9,2,248,fall,0
2024-09-04,Midwest_US,Compactor,7,0,7,9,2,248,fall,0
2024-09-04,Midwest_US,Drill_Rig,9,0,0,9,2,248,fall,0
2024-09-04,Southeast_US,Excavator,54,0,49,9,2,248,fall,0
2024-09-04,Southeast_US,Bulldozer,43,2,16,9,2,248,fall,0
2024-09-04,Southeast_US,Crane,27,0,0,9,2,248,fall,0
2024-09-04,Southeast_US,Grader,41,0,11,9,2,248,fall,0
2024-09-04,Southeast_US,Loader,16,0,11,9,2,248,fall,0
2024-09-04,Southeast_US,Dump_Truck,19,0,18,9,2,248,fall,0
2024-09-04,Southeast_US,Snow_Remover,0,0,0,9,2,248,fall,0
2024-09-04,Southeast_US,Concrete_Mixer,22,0,0,9,2,248,fall,0
2024-09-04,Southeast_US,Generator,50,0,0,9,2,248,fall,0
2024-09-04,Southeast_US,Compactor,34,13,13,9,2,248,fall,0
2024-09-04,Southeast_US,Drill_Rig,12,0,8,9,2,248,fall,0
2024-09-04,Southwest_US,Excavator,21,0,0,9,2,248,fall,0
2024-09-04,Southwest_US,Bulldozer,38,0,8,9,2,248,fall,0
2024-09-04,Southwest_US,Crane,14,0,0,9,2,248,fall,0
2024-09-04,Southwest_US,Grader,9,0,0,9,2,248,fall,0
2024-09-04,Southwest_US,Loader,40,0,32,9,2,248,fall,0
2024-09-04,Southwest_US,Dump_Truck,15,0,0,9,2,248,fall,0
2024-09-04,Southwest_US,Snow_Remover,6,0,0,9,2,248,fall,0
2024-09-04,Southwest_US,Concrete_Mixer,6,0,0,9,2,248,fall,0
2024-09-04,Southwest_US,Generator,8,0,0,9,2,248,fall,0
2024-09-04,Southwest_US,Compactor,11,0,10,9,2,248,fall,0
2024-09-04,Southwest_US,Drill_Rig,21,0,6,9,2,248,fall,0
2024-09-04,West_Coast,Excavator,0,0,0,9,2,248,fall,0
2024-09-04,West_Coast,Bulldozer,65,0,52,9,2,248,fall,0
2024-09-04,West_Coast,Crane,0,0,0,9,2,248,fall,0
2024-09-04,West_Coast,Grader,100,0,83,9,2,248,fall,0
2024-09-04,West_Coast,Loader,67,2,65,9,2,248,fall,0
2024-09-04,West_Coast,Dump_Truck,36,0,18,9,2,248,fall,0
2024-09-04,West_Coast,Snow_Remover,0,0,0,9,2,248,fall,0
2024-09-04,West_Coast,Concrete_Mixer,9,0,0,9,2,248,fall,0
2024-09-04,West_Coast,Generator,54,0,0,9,2,248,fall,0
2024-09-04,West_Coast,Compactor,27,0,23,9,2,248,fall,0
2024-09-04,West_Coast,Drill_Rig,5,0,0,9,2,248,fall,0
2024-09-05,Northeast_US,Excavator,0,0,0,9,3,249,fall,0
2024-09-05,Northeast_US,Bulldozer,0,0,0,9,3,249,fall,0
2024-09-05,Northeast_US,Crane,3,0,0,9,3,249,fall,0
2024-09-05,Northeast_US,Grader,0,0,0,9,3,249,fall,0
2024-09-05,Northeast_US,Loader,0,0,0,9,3,249,fall,0
2024-09-05,Northeast_US,Dump_Truck,8,0,0,9,3,249,fall,0
2024-09-05,Northeast_US,Snow_Remover,0,0,0,9,3,249,fall,0
2024-09-05,Northeast_US,Concrete_Mixer,63,1,0,9,3,249,fall,0
2024-09-05,Northeast_US,Generator,30,0,0,9,3,249,fall,0
2024-09-05,Northeast_US,Compactor,42,0,34,9,3,249,fall,0
2024-09-05,Northeast_US,Drill_Rig,2,0,0,9,3,249,fall,0
2024-09-05,Midwest_US,Excavator,22,0,18,9,3,249,fall,0
2024-09-05,Midwest_US,Bulldozer,2,1,0,9,3,249,fall,0
2024-09-05,Midwest_US,Crane,1,0,0,9,3,249,fall,0
2024-09-05,Midwest_US,Grader,21,0,1,9,3,249,fall,0
2024-09-05,Midwest_US,Loader,0,0,0,9,3,249,fall,0
2024-09-05,Midwest_US,Dump_Truck,9,0,0,9,3,249,fall,0
2024-09-05,Midwest_US,Snow_Remover,0,0,0,9,3,249,fall,0
2024-09-05,Midwest_US,Concrete_Mixer,3,2,0,9,3,249,fall,0
2024-09-05,Midwest_US,Generator,3,3,0,9,3,249,fall,0
2024-09-05,Midwest_US,Compactor,7,0,7,9,3,249,fall,0
2024-09-05,Midwest_US,Drill_Rig,3,0,0,9,3,249,fall,0
2024-09-05,Southeast_US,Excavator,54,0,49,9,3,249,fall,0
2024-09-05,Southeast_US,Bulldozer,43,0,16,9,3,249,fall,0
2024-09-05,Southeast_US,Crane,27,0,0,9,3,249,fall,0
2024-09-05,Southeast_US,Grader,41,0,11,9,3,249,fall,0
2024-09-05,Southeast_US,Loader,16,0,11,9,3,249,fall,0
2024-09-05,Southeast_US,Dump_Truck,19,0,18,9,3,249,fall,0
2024-09-05,Southeast_US,Snow_Remover,0,0,0,9,3,249,fall,0
2024-09-05,Southeast_US,Concrete_Mixer,22,0,0,9,3,249,fall,0
2024-09-05,Southeast_US,Generator,50,0,0,9,3,249,fall,0
2024-09-05,Southeast_US,Compactor,34,0,13,9,3,249,fall,0
2024-09-05,Southeast_US,Drill_Rig,12,0,8,9,3,249,fall,0
2024-09-05,Southwest_US,Excavator,24,3,0,9,3,249,fall,0
2024-09-05,Southwest_US,Bulldozer,38,0,8,9,3,249,fall,0
2024-09-05,Southwest_US,Crane,14,0,0,9,3,249,fall,0
2024-09-05,Southwest_US,Grader,9,0,0,9,3,249,fall,0
2024-09-05,Southwest_US,Loader,40,0,32,9,3,249,fall,0
2024-09-05,Southwest_US,Dump_Truck,15,0,0,9,3,249,fall,0
2024-09-05,Southwest_US,Snow_Remover,6,0,0,9,3,249,fall,0
2024-09-05,Southwest_US,Concrete_Mixer,6,0,0,9,3,249,fall,0
2024-09-05,Southwest_US,Generator,4,0,0,9,3,249,fall,0
2024-09-05,Southwest_US,Compactor,11,0,10,9,3,249,fall,0
2024-09-05,Southwest_US,Drill_Rig,8,0,6,9,3,249,fall,0
2024-09-05,West_Coast,Excavator,0,0,0,9,3,249,fall,0
2024-09-05,West_Coast,Bulldozer,44,0,31,9,3,249,fall,0
2024-09-05,West_Coast,Crane,3,3,0,9,3,249,fall,0
2024-09-05,West_Coast,Grader,100,0,83,9,3,249,fall,0
2024-09-05,West_Coast,Loader,67,0,65,9,3,249,fall,0
2024-09-05,West_Coast,Dump_Truck,45,9,18,9,3,249,fall,0
2024-09-05,West_Coast,Snow_Remover,0,0,0,9,3,249,fall,0
2024-09-05,West_Coast,Concrete_Mixer,9,0,0,9,3,249,fall,0
2024-09-05,West_Coast,Generator,54,0,0,9,3,249,fall,0
2024-09-05,West_Coast,Compactor,24,0,23,9,3,249,fall,0
2024-09-05,West_Coast,Drill_Rig,5,0,0,9,3,249,fall,0
2024-09-06,Northeast_US,Excavator,0,0,0,9,4,250,fall,0
2024-09-06,Northeast_US,Bulldozer,0,0,0,9,4,250,fall,0
2024-09-06,Northeast_US,Crane,3,0,0,9,4,250,fall,0
2024-09-06,Northeast_US,Grader,0,0,0,9,4,250,fall,0
2024-09-06,Northeast_US,Loader,0,0,0,9,4,250,fall,0
2024-09-06,Northeast_US,Dump_Truck,7,0,0,9,4,250,fall,0
2024-09-06,Northeast_US,Snow_Remover,0,0,0,9,4,250,fall,0
2024-09-06,Northeast_US,Concrete_Mixer,63,0,0,9,4,250,fall,0
2024-09-06,Northeast_US,Generator,30,0,0,9,4,250,fall,0
2024-09-06,Northeast_US,Compactor,41,0,34,9,4,250,fall,0
2024-09-06,Northeast_US,Drill_Rig,2,0,0,9,4,250,fall,0
2024-09-06,Midwest_US,Excavator,22,0,18,9,4,250,fall,0
2024-09-06,Midwest_US,Bulldozer,2,0,0,9,4,250,fall,0
2024-09-06,Midwest_US,Crane,1,0,0,9,4,250,fall,0
2024-09-06,Midwest_US,Grader,12,0,0,9,4,250,fall,0
2024-09-06,Midwest_US,Loader,0,0,0,9,4,250,fall,0
2024-09-06,Midwest_US,Dump_Truck,9,0,0,9,4,250,fall,0
2024-09-06,Midwest_US,Snow_Remover,0,0,0,9,4,250,fall,0
2024-09-06,Midwest_US,Concrete_Mixer,3,0,0,9,4,250,fall,0
2024-09-06,Midwest_US,Generator,3,0,0,9,4,250,fall,0
2024-09-06,Midwest_US,Compactor,7,0,7,9,4,250,fall,0
2024-09-06,Midwest_US,Drill_Rig,3,0,0,9,4,250,fall,0
2024-09-06,Southeast_US,Excavator,54,0,49,9,4,250,fall,0
2024-09-06,Southeast_US,Bulldozer,43,0,16,9,4,250,fall,0
2024-09-06,Southeast_US,Crane,27,0,0,9,4,250,fall,0
2024-09-06,Southeast_US,Grader,34,0,11,9,4,250,fall,0
2024-09-06,Southeast_US,Loader,16,0,11,9,4,250,fall,0
2024-09-06,Southeast_US,Dump_Truck,19,0,18,9,4,250,fall,0
2024-09-06,Southeast_US,Snow_Remover,0,0,0,9,4,250,fall,0
2024-09-06,Southeast_US,Concrete_Mixer,19,0,0,9,4,250,fall,0
2024-09-06,Southeast_US,Generator,50,0,0,9,4,250,fall,0
2024-09-06,Southeast_US,Compactor,36,2,13,9,4,250,fall,0
2024-09-06,Southeast_US,Drill_Rig,10,0,8,9,4,250,fall,0
2024-09-06,Southwest_US,Excavator,24,0,0,9,4,250,fall,0
2024-09-06,Southwest_US,Bulldozer,38,0,8,9,4,250,fall,0
2024-09-06,Southwest_US,Crane,18,4,0,9,4,250,fall,0
2024-09-06,Southwest_US,Grader,9,0,0,9,4,250,fall,0
2024-09-06,Southwest_US,Loader,40,0,32,9,4,250,fall,0
2024-09-06,Southwest_US,Dump_Truck,13,0,0,9,4,250,fall,0
2024-09-06,Southwest_US,Snow_Remover,6,0,0,9,4,250,fall,0
2024-09-06,Southwest_US,Concrete_Mixer,1,0,0,9,4,250,fall,0
2024-09-06,Southwest_US,Generator,4,0,0,9,4,250,fall,0
2024-09-06,Southwest_US,Compactor,11,0,10,9,4,250,fall,0
2024-09-06,Southwest_US,Drill_Rig,8,0,6,9,4,250,fall,0
2024-09-06,West_Coast,Excavator,0,0,0,9,4,250,fall,0
2024-09-06,West_Coast,Bulldozer,58,14,45,9,4,250,fall,0
2024-09-06,West_Coast,Crane,3,0,0,9,4,250,fall,0
2024-09-06,West_Coast,Grader,99,0,83,9,4,250,fall,0
2024-09-06,West_Coast,Loader,67,0,65,9,4,250,fall,0
2024-09-06,West_Coast,Dump_Truck,37,0,10,9,4,250,fall,0
2024-09-06,West_Coast,Snow_Remover,0,0,0,9,4,250,fall,0
2024-09-06,West_Coast,Concrete_Mixer,8,0,0,9,4,250,fall,0
2024-09-06,West_Coast,Generator,54,0,0,9,4,250,fall,0
2024-09-06,West_Coast,Compactor,1,0,0,9,4,250,fall,0
2024-09-06,West_Coast,Drill_Rig,4,0,0,9,4,250,fall,0
2024-09-07,Northeast_US,Excavator,0,0,0,9,5,251,fall,1
2024-09-07,Northeast_US,Bulldozer,0,0,0,9,5,251,fall,1
2024-09-07,Northeast_US,Crane,3,0,0,9,5,251,fall,1
2024-09-07,Northeast_US,Grader,25,25,25,9,5,251,fall,1
2024-09-07,Northeast_US,Loader,0,0,0,9,5,251,fall,1
2024-09-07,Northeast_US,Dump_Truck,9,2,0,9,5,251,fall,1
2024-09-07,Northeast_US,Snow_Remover,0,0,0,9,5,251,fall,1
2024-09-07,Northeast_US,Concrete_Mixer,63,0,0,9,5,251,fall,1
2024-09-07,Northeast_US,Generator,30,0,0,9,5,251,fall,1
2024-09-07,Northeast_US,Compactor,41,0,34,9,5,251,fall,1
2024-09-07,Northeast_US,Drill_Rig,2,0,0,9,5,251,fall,1
2024-09-07,Midwest_US,Excavator,20,0,18,9,5,251,fall,1
2024-09-07,Midwest_US,Bulldozer,2,0,0,9,5,251,fall,1
2024-09-07,Midwest_US,Crane,1,0,0,9,5,251,fall,1
2024-09-07,Midwest_US,Grader,12,0,0,9,5,251,fall,1
2024-09-07,Midwest_US,Loader,1,1,0,9,5,251,fall,1
2024-09-07,Midwest_US,Dump_Truck,9,0,0,9,5,251,fall,1
2024-09-07,Midwest_US,Snow_Remover,0,0,0,9,5,251,fall,1
2024-09-07,Midwest_US,Concrete_Mixer,3,0,0,9,5,251,fall,1
2024-09-07,Midwest_US,Generator,3,0,0,9,5,251,fall,1
2024-09-07,Midwest_US,Compactor,7,0,7,9,5,251,fall,1
2024-09-07,Midwest_US,Drill_Rig,3,0,0,9,5,251,fall,1
2024-09-07,Southeast_US,Excavator,52,0,49,9,5,251,fall,1
2024-09-07,Southeast_US,Bulldozer,43,0,16,9,5,251,fall,1
2024-09-07,Southeast_US,Crane,27,0,0,9,5,251,fall,1
2024-09-07,Southeast_US,Grader,35,1,11,9,5,251,fall,1
2024-09-07,Southeast_US,Loader,16,0,11,9,5,251,fall,1
2024-09-07,Southeast_US,Dump_Truck,28,9,18,9,5,251,fall,1
2024-09-07,Southeast_US,Snow_Remover,0,0,0,9,5,251,fall,1
2024-09-07,Southeast_US,Concrete_Mixer,19,0,0,9,5,251,fall,1
2024-09-07,Southeast_US,Generator,28,0,0,9,5,251,fall,1
2024-09-07,Southeast_US,Compactor,44,8,13,9,5,251,fall,1
2024-09-07,Southeast_US,Drill_Rig,10,0,8,9,5,251,fall,1
2024-09-07,Southwest_US,Excavator,24,0,0,9,5,251,fall,1
2024-09-07,Southwest_US,Bulldozer,38,0,8,9,5,251,fall,1
2024-09-07,Southwest_US,Crane,18,0,0,9,5,251,fall,1
2024-09-07,Southwest_US,Grader,9,0,0,9,5,251,fall,1
2024-09-07,Southwest_US,Loader,40,0,32,9,5,251,fall,1
2024-09-07,Southwest_US,Dump_Truck,13,0,0,9,5,251,fall,1
2024-09-07,Southwest_US,Snow_Remover,6,0,0,9,5,251,fall,1
2024-09-07,Southwest_US,Concrete_Mixer,1,0,0,9,5,251,fall,1
2024-09-07,Southwest_US,Generator,9,5,0,9,5,251,fall,1
2024-09-07,Southwest_US,Compactor,11,0,10,9,5,251,fall,1
2024-09-07,Southwest_US,Drill_Rig,8,0,6,9,5,251,fall,1
2024-09-07,West_Coast,Excavator,0,0,0,9,5,251,fall,1
2024-09-07,West_Coast,Bulldozer,75,17,62,9,5,251,fall,1
2024-09-07,West_Coast,Crane,3,0,0,9,5,251,fall,1
2024-09-07,West_Coast,Grader,99,0,83,9,5,251,fall,1
2024-09-07,West_Coast,Loader,66,0,64,9,5,251,fall,1
2024-09-07,West_Coast,Dump_Truck,46,9,10,9,5,251,fall,1
2024-09-07,West_Coast,Snow_Remover,0,0,0,9,5,251,fall,1
2024-09-07,West_Coast,Concrete_Mixer,8,0,0,9,5,251,fall,1
2024-09-07,West_Coast,Generator,54,0,0,9,5,251,fall,1
2024-09-07,West_Coast,Compactor,5,4,0,9,5,251,fall,1
2024-09-07,West_Coast,Drill_Rig,4,0,0,9,5,251,fall,1
2024-09-08,Northeast_US,Excavator,0,0,0,9,6,252,fall,1
2024-09-08,Northeast_US,Bulldozer,0,0,0,9,6,252,fall,1
2024-09-08,Northeast_US,Crane,1,0,0,9,6,252,fall,1
2024-09-08,Northeast_US,Grader,25,0,25,9,6,252,fall,1
2024-09-08,Northeast_US,Loader,0,0,0,9,6,252,fall,1
2024-09-08,Northeast_US,Dump_Truck,9,0,0,9,6,252,fall,1
2024-09-08,Northeast_US,Snow_Remover,0,0,0,9,6,252,fall,1
2024-09-08,Northeast_US,Concrete_Mixer,63,0,0,9,6,252,fall,1
2024-09-08,Northeast_US,Generator,30,0,0,9,6,252,fall,1
2024-09-08,Northeast_US,Compactor,41,0,34,9,6,252,fall,1
2024-09-08,Northeast_US,Drill_Rig,0,0,0,9,6,252,fall,1
2024-09-08,Midwest_US,Excavator,20,0,18,9,6,252,fall,1
2024-09-08,Midwest_US,Bulldozer,2,0,0,9,6,252,fall,1
2024-09-08,Midwest_US,Crane,1,0,0,9,6,252,fall,1
2024-09-08,Midwest_US,Grader,13,1,0,9,6,252,fall,1
2024-09-08,Midwest_US,Loader,1,0,0,9,6,252,fall,1
2024-09-08,Midwest_US,Dump_Truck,9,0,0,9,6,252,fall,1
2024-09-08,Midwest_US,Snow_Remover,0,0,0,9,6,252,fall,1
2024-09-08,Midwest_US,Concrete_Mixer,3,0,0,9,6,252,fall,1
2024-09-08,Midwest_US,Generator,3,0,0,9,6,252,fall,1
2024-09-08,Midwest_US,Compactor,7,0,7,9,6,252,fall,1
2024-09-08,Midwest_US,Drill_Rig,2,0,0,9,6,252,fall,1
2024-09-08,Southeast_US,Excavator,52,0,49,9,6,252,fall,1
2024-09-08,Southeast_US,Bulldozer,43,0,16,9,6,252,fall,1
2024-09-08,Southeast_US,Crane,27,0,0,9,6,252,fall,1
2024-09-08,Southeast_US,Grader,35,0,11,9,6,252,fall,1
2024-09-08,Southeast_US,Loader,16,0,11,9,6,252,fall,1
2024-09-08,Southeast_US,Dump_Truck,28,0,18,9,6,252,fall,1
2024-09-08,Southeast_US,Snow_Remover,0,0,0,9,6,252,fall,1
2024-09-08,Southeast_US,Concrete_Mixer,24,7,0,9,6,252,fall,1
2024-09-08,Southeast_US,Generator,28,0,0,9,6,252,fall,1
2024-09-08,Southeast_US,Compactor,45,1,13,9,6,252,fall,1
2024-09-08,Southeast_US,Drill_Rig,12,2,8,9,6,252,fall,1
2024-09-08,Southwest_US,Excavator,24,0,0,9,6,252,fall,1
2024-09-08,Southwest_US,Bulldozer,38,0,8,9,6,252,fall,1
2024-09-08,Southwest_US,Crane,18,0,0,9,6,252,fall,1
2024-09-08,Southwest_US,Grader,9,0,0,9,6,252,fall,1
2024-09-08,Southwest_US,Loader,40,0,32,9,6,252,fall,1
2024-09-08,Southwest_US,Dump_Truck,13,0,0,9,6,252,fall,1
2024-09-08,Southwest_US,Snow_Remover,6,0,0,9,6,252,fall,1
2024-09-08,Southwest_US,Concrete_Mixer,1,0,0,9,6,252,fall,1
