date,region,temp_c,precipitation_mm,snowfall_mm,season
2024-08-13,Southeast_US,29.7,0.0,0.0,summer
2024-08-14,Southeast_US,30.0,6.5,0.0,summer
2024-08-15,Southeast_US,32.0,1.5,0.0,summer
2024-08-16,Southeast_US,28.4,0.0,0.0,summer
2024-08-17,Southeast_US,32.5,0.0,0.0,summer
2024-08-18,Southeast_US,32.8,0.0,0.0,summer
2024-08-19,Southeast_US,29.9,0.0,0.0,summer
2024-08-20,Southeast_US,27.6,0.0,0.0,summer
2024-08-21,Southeast_US,33.5,5.3,0.0,summer
2024-08-22,Southeast_US,31.4,0.0,0.0,summer
2024-08-23,Southeast_US,27.9,7.3,0.0,summer
2024-08-24,Southeast_US,31.4,0.0,0.0,summer
2024-08-25,Southeast_US,29.3,0.0,0.0,summer
2024-08-26,Southeast_US,27.7,0.0,0.0,summer
2024-08-27,Southeast_US,31.3,9.9,0.0,summer
2024-08-28,Southeast_US,28.5,15.7,0.0,summer
2024-08-29,Southeast_US,29.1,0.0,0.0,summer
2024-08-30,Southeast_US,26.6,16.3,0.0,summer
2024-08-31,Southeast_US,32.4,0.0,0.0,summer
2024-09-01,Southeast_US,28.3,28.0,0.0,fall
2024-09-02,Southeast_US,27.3,0.0,0.0,fall
2024-09-03,Southeast_US,26.5,3.1,0.0,fall
2024-09-04,Southeast_US,28.3,17.5,0.0,fall
2024-09-05,Southeast_US,29.5,31.4,0.0,fall
2024-09-06,Southeast_US,28.8,10.3,0.0,fall
2024-09-07,Southeast_US,29.0,1.4,0.0,fall
2024-09-08,Southeast_US,28.5,0.0,0.0,fall
2024-09-09,Southeast_US,29.3,0.0,0.0,fall
2024-09-10,Southeast_US,26.9,4.3,0.0,fall
2024-09-11,Southeast_US,27.1,0.0,0.0,fall
2024-09-12,Southeast_US,28.3,0.0,0.0,fall
2024-09-13,Southeast_US,27.4,39.2,0.0,fall
2024-09-14,Southeast_US,29.8,0.0,0.0,fall
2024-09-15,Southeast_US,26.0,16.2,0.0,fall
2024-09-16,Southeast_US,25.6,6.1,0.0,fall
2024-09-17,Southeast_US,24.5,0.0,0.0,fall
2024-09-18,Southeast_US,22.0,0.0,0.0,fall
2024-09-19,Southeast_US,26.1,32.0,0.0,fall
2024-09-20,Southeast_US,26.4,0.0,0.0,fall
2024-09-21,Southeast_US,25.3,27.6,0.0,fall
2024-09-22,Southeast_US,27.4,25.4,0.0,fall
2024-09-23,Southeast_US,24.9,27.6,0.0,fall
2024-09-24,Southeast_US,28.2,29.0,0.0,fall
2024-09-25,Southeast_US,25.0,0.0,0.0,fall
2024-09-26,Southeast_US,20.7,0.0,0.0,fall
2024-09-27,Southeast_US,24.1,0.0,0.0,fall
2024-09-28,Southeast_US,20.3,12.3,0.0,fall
2024-09-29,Southeast_US,20.2,28.8,0.0,fall
2024-09-30,Southeast_US,24.8,0.0,0.0,fall
2024-10-01,Southeast_US,32.5,0.0,0.0,fall
2024-10-02,Southeast_US,16.5,0.0,0.0,fall
2024-10-03,Southeast_US,20.4,1.6,0.0,fall
2024-10-04,Southeast_US,21.7,0.0,0.0,fall
2024-10-05,Southeast_US,28.0,0.0,0.0,fall
2024-10-06,Southeast_US,20.4,0.0,0.0,fall
2024-10-07,Southeast_US,22.9,12.5,0.0,fall
2024-10-08,Southeast_US,22.2,23.5,0.0,fall
2024-10-09,Southeast_US,23.3,0.0,0.0,fall
2024-10-10,Southeast_US,29.3,0.0,0.0,fall
2024-10-11,Southeast_US,21.6,0.0,0.0,fall
2024-10-12,Southeast_US,27.3,0.0,0.0,fall
2024-10-13,Southeast_US,19.1,0.0,0.0,fall
2024-10-14,Southeast_US,20.3,0.0,0.0,fall
2024-10-15,Southeast_US,23.0,0.0,0.0,fall
2024-10-16,Southeast_US,20.1,0.0,0.0,fall
2024-10-17,Southeast_US,18.6,0.0,0.0,fall
2024-10-18,Southeast_US,20.5,0.0,0.0,fall
2024-10-19,Southeast_US,21.6,0.0,0.0,fall
2024-10-20,Southeast_US,26.0,0.0,0.0,fall
2024-10-21,Southeast_US,14.9,39.1,0.0,fall
2024-10-22,Southeast_US,19.1,31.8,0.0,fall
2024-10-23,Southeast_US,16.9,5.1,0.0,fall
2024-10-24,Southeast_US,20.8,23.2,0.0,fall
2024-10-25,Southeast_US,18.1,0.0,0.0,fall
2024-10-26,Southeast_US,17.7,0.0,0.0,fall
2024-10-27,Southeast_US,21.4,0.0,0.0,fall
2024-10-28,Southeast_US,20.2,0.0,0.0,fall
2024-10-29,Southeast_US,19.8,38.4,0.0,fall
2024-10-30,Southeast_US,17.9,17.9,0.0,fall
2024-10-31,Southeast_US,18.9,24.6,0.0,fall
2024-11-01,Southeast_US,20.3,0.0,0.0,fall
2024-11-02,Southeast_US,19.9,0.0,0.0,fall
2024-11-03,Southeast_US,22.2,23.2,0.0,fall
2024-11-04,Southeast_US,17.4,0.0,0.0,fall
2024-11-05,Southeast_US,17.9,0.0,0.0,fall
2024-11-06,Southeast_US,19.0,0.0,0.0,fall
2024-11-07,Southeast_US,18.4,7.9,0.0,fall
2024-11-08,Southeast_US,18.5,0.0,0.0,fall
2024-11-09,Southeast_US,18.0,0.0,0.0,fall
2024-11-10,Southeast_US,21.8,35.9,0.0,fall
2024-11-11,Southeast_US,16.0,0.0,0.0,fall
2024-11-12,Southeast_US,17.9,0.0,0.0,fall
2024-11-13,Southeast_US,18.7,0.0,0.0,fall
2024-11-14,Southeast_US,15.4,0.0,0.0,fall
2024-11-15,Southeast_US,17.1,0.0,0.0,fall
2024-11-16,Southeast_US,14.6,0.0,0.0,fall
2024-11-17,Southeast_US,17.3,0.0,0.0,fall
2024-11-18,Southeast_US,11.6,0.0,0.0,fall
2024-11-19,Southeast_US,12.9,0.0,27.1,fall
2024-11-20,Southeast_US,15.0,0.0,0.0,fall
2024-11-21,Southeast_US,20.8,0.0,0.0,fall
2024-11-22,Southeast_US,14.2,0.0,0.0,fall
2024-11-23,Southeast_US,18.5,0.0,0.0,fall
2024-11-24,Southeast_US,15.3,0.0,0.0,fall
2024-11-25,Southeast_US,14.6,0.0,0.0,fall
2024-11-26,Southeast_US,15.7,0.0,0.0,fall
2024-11-27,Southeast_US,13.2,15.2,0.0,fall
2024-11-28,Southeast_US,15.8,20.5,0.0,fall
2024-11-29,Southeast_US,10.8,0.0,0.0,fall
2024-11-30,Southeast_US,17.2,0.0,0.0,fall
2024-12-01,Southeast_US,11.0,0.0,0.0,winter
2024-12-02,Southeast_US,13.8,18.0,0.0,winter
2024-12-03,Southeast_US,11.6,0.0,0.0,winter
2024-12-04,Southeast_US,9.7,0.0,0.0,winter
2024-12-05,Southeast_US,13.4,4.4,0.0,winter
2024-12-06,Southeast_US,11.8,30.2,28.1,winter
2024-12-07,Southeast_US,10.6,0.0,0.0,winter
2024-12-08,Southeast_US,10.2,0.0,0.0,winter
2024-12-09,Southeast_US,11.2,31.3,0.0,winter
2024-12-10,Southeast_US,11.8,0.0,0.0,winter
2024-12-11,Southeast_US,6.8,0.0,0.0,winter
2024-12-12,Southeast_US,13.2,0.0,0.0,winter
2024-12-13,Southeast_US,12.5,0.0,0.0,winter
2024-12-14,Southeast_US,8.9,0.0,0.0,winter
2024-12-15,Southeast_US,14.8,0.0,0.0,winter
2024-12-16,Southeast_US,9.6,2.0,27.5,winter
2024-12-17,Southeast_US,7.4,0.0,0.0,winter
2024-12-18,Southeast_US,10.9,23.3,0.0,winter
2024-12-19,Southeast_US,8.6,0.0,0.0,winter
2024-12-20,Southeast_US,13.4,37.3,0.0,winter
2024-12-21,Southeast_US,8.0,0.0,0.0,winter
2024-12-22,Southeast_US,13.6,7.2,0.0,winter
2024-12-23,Southeast_US,11.8,0.0,0.0,winter
2024-12-24,Southeast_US,11.8,30.7,0.0,winter
2024-12-25,Southeast_US,12.0,0.0,0.0,winter
2024-12-26,Southeast_US,12.6,1.4,0.0,winter
2024-12-27,Southeast_US,4.2,25.1,0.0,winter
2024-12-28,Southeast_US,8.8,29.6,0.0,winter
2024-12-29,Southeast_US,10.8,0.0,0.0,winter
2024-12-30,Southeast_US,8.9,8.6,0.0,winter
2024-12-31,Southeast_US,11.3,0.0,0.0,winter
2025-01-01,Southeast_US,8.2,4.2,0.0,winter
2025-01-02,Southeast_US,11.2,39.4,0.0,winter
2025-01-03,Southeast_US,9.4,6.5,0.0,winter
2025-01-04,Southeast_US,13.4,4.0,0.0,winter
2025-01-05,Southeast_US,5.7,32.0,0.0,winter
2025-01-06,Southeast_US,9.0,0.0,0.0,winter
2025-01-07,Southeast_US,9.0,0.0,0.0,winter
2025-01-08,Southeast_US,11.3,0.0,0.0,winter
2025-01-09,Southeast_US,11.9,0.0,0.0,winter
2025-01-10,Southeast_US,11.8,0.0,0.0,winter
2025-01-11,Southeast_US,11.6,0.0,0.0,winter
2025-01-12,Southeast_US,10.0,21.3,0.0,winter
2025-01-13,Southeast_US,11.3,0.0,0.0,winter
2025-01-14,Southeast_US,10.5,0.0,0.0,winter
2025-01-15,Southeast_US,12.3,6.4,0.0,winter
2025-01-16,Southeast_US,11.4,0.0,0.0,winter
2025-01-17,Southeast_US,11.4,28.6,0.0,winter
2025-01-18,Southeast_US,11.0,0.0,0.0,winter
2025-01-19,Southeast_US,7.5,0.0,0.0,winter
2025-01-20,Southeast_US,8.7,34.0,0.0,winter
2025-01-21,Southeast_US,3.8,0.0,0.0,winter
2025-01-22,Southeast_US,9.6,9.0,0.0,winter
2025-01-23,Southeast_US,7.4,0.0,0.0,winter
2025-01-24,Southeast_US,8.8,5.2,0.0,winter
2025-01-25,Southeast_US,11.2,0.0,0.0,winter
2025-01-26,Southeast_US,15.0,0.0,0.0,winter
2025-01-27,Southeast_US,6.1,0.0,0.0,winter
2025-01-28,Southeast_US,13.1,0.0,0.0,winter
2025-01-29,Southeast_US,9.3,32.6,0.0,winter
2025-01-30,Southeast_US,10.8,10.6,0.0,winter
2025-01-31,Southeast_US,12.6,1.4,0.0,winter
2025-02-01,Southeast_US,11.1,0.0,0.0,winter
2025-02-02,Southeast_US,13.5,3.6,0.0,winter
2025-02-03,Southeast_US,6.8,9.5,0.0,winter
2025-02-04,Southeast_US,9.0,0.0,0.0,winter
2025-02-05,Southeast_US,8.3,0.0,0.0,winter
2025-02-06,Southeast_US,7.6,0.0,0.0,winter
2025-02-07,Southeast_US,12.6,20.3,0.0,winter
2025-02-08,Southeast_US,11.3,0.0,0.0,winter
2025-02-09,Southeast_US,10.9,0.0,0.0,winter
2025-02-10,Southeast_US,11.4,0.0,23.9,winter
2025-02-11,Southeast_US,14.0,38.7,14.9,winter
2025-02-12,Southeast_US,11.8,1.6,0.0,winter
2025-02-13,Southeast_US,9.3,0.0,0.0,winter
2025-02-14,Southeast_US,12.3,4.1,0.0,winter
2025-02-15,Southeast_US,13.3,0.0,0.0,winter
2025-02-16,Southeast_US,12.0,0.0,0.0,winter
2025-02-17,Southeast_US,14.7,0.0,0.0,winter
2025-02-18,Southeast_US,6.7,33.2,0.0,winter
2025-02-19,Southeast_US,14.3,0.0,0.0,winter
2025-02-20,Southeast_US,8.7,29.2,0.0,winter
2025-02-21,Southeast_US,11.6,0.0,0.0,winter
2025-02-22,Southeast_US,11.9,35.4,0.0,winter
2025-02-23,Southeast_US,11.8,12.9,0.0,winter
2025-02-24,Southeast_US,16.0,28.2,0.0,winter
2025-02-25,Southeast_US,13.9,0.0,0.0,winter
2025-02-26,Southeast_US,13.9,0.0,0.0,winter
2025-02-27,Southeast_US,10.1,0.0,0.0,winter
2025-02-28,Southeast_US,9.9,19.6,0.0,winter
2025-03-01,Southeast_US,11.7,31.1,0.0,spring
2025-03-02,Southeast_US,13.1,0.0,0.0,spring
2025-03-03,Southeast_US,13.2,0.0,0.0,spring
2025-03-04,Southeast_US,16.8,0.0,0.0,spring
2025-03-05,Southeast_US,14.2,0.0,0.0,spring
2025-03-06,Southeast_US,17.1,20.0,0.0,spring
2025-03-07,Southeast_US,13.8,0.0,0.0,spring
2025-03-08,Southeast_US,10.8,0.0,0.0,spring
2025-03-09,Southeast_US,14.6,0.0,0.0,spring
2025-03-10,Southeast_US,13.1,0.0,0.0,spring
2025-03-11,Southeast_US,13.0,0.0,0.0,spring
2025-03-12,Southeast_US,13.2,17.5,0.0,spring
2025-03-13,Southeast_US,13.5,0.0,0.0,spring
2025-03-14,Southeast_US,14.1,5.3,0.0,spring
2025-03-15,Southeast_US,12.5,19.6,14.9,spring
2025-03-16,Southeast_US,14.5,0.0,0.0,spring
2025-03-17,Southeast_US,13.1,16.5,0.0,spring
2025-03-18,Southeast_US,16.2,2.9,0.0,spring
2025-03-19,Southeast_US,16.0,0.0,0.0,spring
2025-03-20,Southeast_US,17.1,24.7,0.0,spring
2025-03-21,Southeast_US,15.8,2.9,0.0,spring
2025-03-22,Southeast_US,17.2,0.0,0.0,spring
2025-03-23,Southeast_US,15.3,21.8,0.0,spring
2025-03-24,Southeast_US,21.4,0.0,0.0,spring
2025-03-25,Southeast_US,15.4,33.1,0.0,spring
2025-03-26,Southeast_US,13.9,25.8,0.0,spring
2025-03-27,Southeast_US,19.0,1.1,0.0,spring
2025-03-28,Southeast_US,22.0,0.0,0.0,spring
2025-03-29,Southeast_US,19.0,0.0,0.0,spring
2025-03-30,Southeast_US,20.6,18.8,0.0,spring
2025-03-31,Southeast_US,17.0,0.0,0.0,spring
2025-04-01,Southeast_US,17.9,0.0,0.0,spring
2025-04-02,Southeast_US,19.9,0.0,0.0,spring
2025-04-03,Southeast_US,21.8,14.7,0.0,spring
2025-04-04,Southeast_US,23.3,0.0,0.0,spring
2025-04-05,Southeast_US,18.5,0.0,0.0,spring
2025-04-06,Southeast_US,17.7,1.7,0.0,spring
2025-04-07,Southeast_US,16.9,20.6,0.0,spring
2025-04-08,Southeast_US,19.2,0.0,0.0,spring
2025-04-09,Southeast_US,18.0,0.0,0.0,spring
2025-04-10,Southeast_US,17.5,20.1,0.0,spring
2025-04-11,Southeast_US,22.1,0.0,0.0,spring
2025-04-12,Southeast_US,20.7,18.9,0.0,spring
2025-04-13,Southeast_US,18.0,21.2,0.0,spring
2025-04-14,Southeast_US,23.3,0.0,0.0,spring
2025-04-15,Southeast_US,16.7,0.0,0.0,spring
2025-04-16,Southeast_US,19.6,21.3,0.0,spring
2025-04-17,Southeast_US,19.6,0.0,0.0,spring
2025-04-18,Southeast_US,20.5,39.8,0.0,spring
2025-04-19,Southeast_US,21.5,0.0,0.0,spring
2025-04-20,Southeast_US,19.7,0.0,0.0,spring
2025-04-21,Southeast_US,22.1,36.9,0.0,spring
2025-04-22,Southeast_US,21.1,5.2,0.0,spring
2025-04-23,Southeast_US,25.3,0.0,0.0,spring
2025-04-24,Southeast_US,27.1,0.0,0.0,spring
2025-04-25,Southeast_US,21.8,36.5,0.0,spring
2025-04-26,Southeast_US,17.3,13.9,0.0,spring
2025-04-27,Southeast_US,19.4,8.4,0.0,spring
2025-04-28,Southeast_US,21.3,0.0,0.0,spring
2025-04-29,Southeast_US,18.4,32.0,0.0,spring
2025-04-30,Southeast_US,23.7,0.0,0.0,spring
2025-05-01,Southeast_US,21.1,1.3,0.0,spring
2025-05-02,Southeast_US,25.8,0.0,0.0,spring
2025-05-03,Southeast_US,26.7,0.0,0.0,spring
2025-05-04,Southeast_US,25.4,22.8,0.0,spring
2025-05-05,Southeast_US,26.5,12.5,0.0,spring
2025-05-06,Southeast_US,25.2,0.0,0.0,spring
2025-05-07,Southeast_US,29.0,20.0,0.0,spring
2025-05-08,Southeast_US,25.0,14.7,0.0,spring
2025-05-09,Southeast_US,24.1,35.3,0.0,spring
2025-05-10,Southeast_US,18.6,0.0,0.0,spring
2025-05-11,Southeast_US,25.0,0.0,0.0,spring
2025-05-12,Southeast_US,25.0,0.0,0.0,spring
2025-05-13,Southeast_US,24.1,0.0,0.0,spring
2025-05-14,Southeast_US,27.4,0.0,0.0,spring
2025-05-15,Southeast_US,24.8,37.4,0.0,spring
2025-05-16,Southeast_US,24.1,27.5,0.0,spring
2025-05-17,Southeast_US,27.8,0.0,0.0,spring
2025-05-18,Southeast_US,29.3,0.0,0.0,spring
2025-05-19,Southeast_US,24.9,18.0,0.0,spring
2025-05-20,Southeast_US,27.1,0.0,0.0,spring
2025-05-21,Southeast_US,25.5,0.0,0.0,spring
2025-05-22,Southeast_US,27.6,17.2,0.0,spring
2025-05-23,Southeast_US,29.1,37.2,0.0,spring
2025-05-24,Southeast_US,29.0,0.0,0.0,spring
2025-05-25,Southeast_US,31.4,0.0,0.0,spring
2025-05-26,Southeast_US,26.6,21.5,0.0,spring
2025-05-27,Southeast_US,25.0,0.0,0.0,spring
2025-05-28,Southeast_US,21.6,14.8,0.0,spring
2025-05-29,Southeast_US,29.4,0.0,0.0,spring
2025-05-30,Southeast_US,32.4,0.0,0.0,spring
2025-05-31,Southeast_US,29.0,6.5,0.0,spring
2025-06-01,Southeast_US,29.2,0.0,0.0,summer
2025-06-02,Southeast_US,25.4,25.2,0.0,summer
2025-06-03,Southeast_US,29.3,0.0,0.0,summer
2025-06-04,Southeast_US,28.3,0.0,0.0,summer
2025-06-05,Southeast_US,24.9,27.1,0.0,summer
2025-06-06,Southeast_US,30.1,0.0,0.0,summer
2025-06-07,Southeast_US,31.0,0.0,0.0,summer
2025-06-08,Southeast_US,30.4,0.0,0.0,summer
2025-06-09,Southeast_US,30.9,24.2,0.0,summer
2025-06-10,Southeast_US,26.7,0.0,0.0,summer
2025-06-11,Southeast_US,32.1,0.0,0.0,summer
2025-06-12,Southeast_US,32.1,0.0,0.0,summer
2025-06-13,Southeast_US,29.1,0.0,0.0,summer
2025-06-14,Southeast_US,27.2,0.0,0.0,summer
2025-06-15,Southeast_US,33.6,0.0,0.0,summer
2025-06-16,Southeast_US,34.3,0.0,0.0,summer
2025-06-17,Southeast_US,29.2,25.5,0.0,summer
2025-06-18,Southeast_US,24.7,0.0,0.0,summer
2025-06-19,Southeast_US,30.8,0.0,0.0,summer
2025-06-20,Southeast_US,31.5,35.3,0.0,summer
2025-06-21,Southeast_US,30.8,0.0,0.0,summer
2025-06-22,Southeast_US,32.0,20.7,0.0,summer
2025-06-23,Southeast_US,30.0,37.1,0.0,summer
2025-06-24,Southeast_US,33.7,10.2,0.0,summer
2025-06-25,Southeast_US,30.9,0.0,0.0,summer
2025-06-26,Southeast_US,34.6,0.0,0.0,summer
2025-06-27,Southeast_US,32.2,0.0,0.0,summer
2025-06-28,Southeast_US,32.3,6.5,0.0,summer
2025-06-29,Southeast_US,31.5,0.0,0.0,summer
2025-06-30,Southeast_US,34.4,0.0,0.0,summer
2025-07-01,Southeast_US,31.2,19.7,0.0,summer
2025-07-02,Southeast_US,32.6,0.0,0.0,summer
2025-07-03,Southeast_US,28.2,11.7,0.0,summer
2025-07-04,Southeast_US,34.6,0.0,0.0,summer
2025-07-05,Southeast_US,32.9,0.0,0.0,summer
2025-07-06,Southeast_US,33.4,16.2,0.0,summer
2025-07-07,Southeast_US,35.3,0.0,0.0,summer
2025-07-08,Southeast_US,32.6,0.0,0.0,summer
2025-07-09,Southeast_US,33.8,0.0,0.0,summer
2025-07-10,Southeast_US,30.6,35.4,0.0,summer
2025-07-11,Southeast_US,33.4,0.0,0.0,summer
2025-07-12,Southeast_US,32.0,0.0,0.0,summer
2025-07-13,Southeast_US,33.3,0.0,0.0,summer
2025-07-14,Southeast_US,37.2,0.0,0.0,summer
2025-07-15,Southeast_US,32.6,0.0,0.0,summer
2025-07-16,Southeast_US,33.3,0.0,0.0,summer
2025-07-17,Southeast_US,27.2,0.0,0.0,summer
2025-07-18,Southeast_US,33.2,31.6,0.0,summer
2025-07-19,Southeast_US,32.8,0.0,0.0,summer
2025-07-20,Southeast_US,31.6,0.0,0.0,summer
2025-07-21,Southeast_US,35.3,0.0,0.0,summer
2025-07-22,Southeast_US,31.2,28.6,0.0,summer
2025-07-23,Southeast_US,30.9,0.0,0.0,summer
2025-07-24,Southeast_US,30.3,0.0,0.0,summer
2025-07-25,Southeast_US,29.0,0.0,0.0,summer
2025-07-26,Southeast_US,30.3,0.0,0.0,summer
2025-07-27,Southeast_US,31.7,2.2,0.0,summer
2025-07-28,Southeast_US,30.1,0.0,0.0,summer
2025-07-29,Southeast_US,30.9,0.0,0.0,summer
2025-07-30,Southeast_US,29.8,31.1,0.0,summer
2025-07-31,Southeast_US,32.1,0.0,0.0,summer
2025-08-01,Southeast_US,30.6,0.0,0.0,summer
2025-08-02,Southeast_US,26.7,0.0,0.0,summer
2025-08-03,Southeast_US,36.1,0.0,0.0,summer
2025-08-04,Southeast_US,35.6,10.8,0.0,summer
2025-08-05,Southeast_US,32.5,0.0,0.0,summer
2025-08-06,Southeast_US,33.0,25.6,0.0,summer
2025-08-07,Southeast_US,31.7,18.5,0.0,summer
2025-08-08,Southeast_US,29.8,25.9,0.0,summer
2025-08-09,Southeast_US,30.7,0.0,0.0,summer
2025-08-10,Southeast_US,31.9,0.0,0.0,summer
2025-08-11,Southeast_US,35.2,0.0,0.0,summer
2025-08-12,Southeast_US,31.3,0.0,0.0,summer
2025-08-13,Southeast_US,30.0,38.4,0.0,summer
2025-08-14,Southeast_US,31.1,2.3,0.0,summer
2025-08-15,Southeast_US,31.0,0.0,0.0,summer
2025-08-16,Southeast_US,32.3,0.0,0.0,summer
2025-08-17,Southeast_US,28.9,0.0,0.0,summer
2025-08-18,Southeast_US,30.1,0.0,0.0,summer
2025-08-19,Southeast_US,27.4,9.1,0.0,summer
2025-08-20,Southeast_US,28.0,0.0,0.0,summer
2025-08-21,Southeast_US,30.3,0.0,0.0,summer
2025-08-22,Southeast_US,31.0,0.0,0.0,summer
2025-08-23,Southeast_US,27.5,0.0,0.0,summer
2025-08-24,Southeast_US,28.8,0.0,0.0,summer
2025-08-25,Southeast_US,29.3,0.0,0.0,summer
2025-08-26,Southeast_US,32.7,20.4,0.0,summer
2025-08-27,Southeast_US,30.6,33.0,0.0,summer
2025-08-28,Southeast_US,27.7,33.3,0.0,summer
2025-08-29,Southeast_US,30.9,0.0,0.0,summer
2025-08-30,Southeast_US,27.4,12.2,0.0,summer
2025-08-31,Southeast_US,28.7,0.0,0.0,summer
2025-09-01,Southeast_US,27.7,0.0,0.0,fall
2025-09-02,Southeast_US,32.1,0.0,0.0,fall
2025-09-03,Southeast_US,23.6,0.0,0.0,fall
2025-09-04,Southeast_US,25.7,0.0,0.0,fall
2025-09-05,Southeast_US,31.0,0.0,0.0,fall
2025-09-06,Southeast_US,28.8,35.6,0.0,fall
2025-09-07,Southeast_US,29.1,9.0,0.0,fall
2025-09-08,Southeast_US,26.0,0.0,0.0,fall
2025-09-09,Southeast_US,30.6,0.0,0.0,fall
2025-09-10,Southeast_US,28.8,0.0,0.0,fall
2025-09-11,Southeast_US,23.9,0.0,0.0,fall
2025-09-12,Southeast_US,24.4,0.0,0.0,fall
2025-09-13,Southeast_US,23.7,3.8,0.0,fall
2025-09-14,Southeast_US,29.2,0.0,0.0,fall
2025-09-15,Southeast_US,25.7,0.0,0.0,fall
2025-09-16,Southeast_US,27.0,0.0,0.0,fall
2025-09-17,Southeast_US,27.0,20.4,0.0,fall
2025-09-18,Southeast_US,28.8,0.0,0.0,fall
2025-09-19,Southeast_US,27.6,0.0,0.0,fall
2025-09-20,Southeast_US,24.9,0.0,0.0,fall
2025-09-21,Southeast_US,27.1,31.5,0.0,fall
2025-09-22,Southeast_US,29.0,27.7,0.0,fall
2025-09-23,Southeast_US,23.8,19.8,0.0,fall
2025-09-24,Southeast_US,27.0,28.4,0.0,fall
2025-09-25,Southeast_US,26.2,0.0,0.0,fall
2025-09-26,Southeast_US,25.9,0.0,0.0,fall
2025-09-27,Southeast_US,23.6,0.0,0.0,fall
2025-09-28,Southeast_US,26.6,0.0,0.0,fall
2025-09-29,Southeast_US,27.2,4.6,0.0,fall
2025-09-30,Southeast_US,24.6,0.0,0.0,fall
2025-10-01,Southeast_US,23.5,0.0,0.0,fall
2025-10-02,Southeast_US,23.9,0.0,0.0,fall
2025-10-03,Southeast_US,23.9,0.0,0.0,fall
2025-10-04,Southeast_US,24.5,18.1,0.0,fall
2025-10-05,Southeast_US,19.3,13.3,0.0,fall
2025-10-06,Southeast_US,20.1,0.0,0.0,fall
2025-10-07,Southeast_US,21.1,16.5,0.0,fall
2025-10-08,Southeast_US,19.9,37.6,0.0,fall
2025-10-09,Southeast_US,24.8,28.5,0.0,fall
2025-10-10,Southeast_US,17.6,0.0,0.0,fall
2025-10-11,Southeast_US,21.6,0.0,0.0,fall
2025-10-12,Southeast_US,24.4,0.0,0.0,fall
2025-10-13,Southeast_US,22.2,0.0,0.0,fall
2025-10-14,Southeast_US,27.1,22.1,0.0,fall
2025-10-15,Southeast_US,16.4,14.5,0.0,fall
2025-10-16,Southeast_US,24.7,0.0,0.0,fall
2025-10-17,Southeast_US,22.9,36.6,0.0,fall
2025-10-18,Southeast_US,18.5,22.6,0.0,fall
2025-10-19,Southeast_US,21.0,29.3,0.0,fall
2025-10-20,Southeast_US,20.0,18.2,0.0,fall
2025-10-21,Southeast_US,21.0,0.0,0.0,fall
2025-10-22,Southeast_US,20.1,0.0,0.0,fall
2025-10-23,Southeast_US,18.1,23.9,0.0,fall
2025-10-24,Southeast_US,26.1,34.3,0.0,fall
2025-10-25,Southeast_US,17.7,1.7,0.0,fall
2025-10-26,Southeast_US,21.4,15.8,0.0,fall
2025-10-27,Southeast_US,15.8,0.0,0.0,fall
2025-10-28,Southeast_US,18.4,30.8,0.0,fall
2025-10-29,Southeast_US,22.5,0.0,0.0,fall
2025-10-30,Southeast_US,16.5,33.3,0.0,fall
2025-10-31,Southeast_US,18.7,30.4,0.0,fall
2025-11-01,Southeast_US,19.0,0.0,0.0,fall
2025-11-02,Southeast_US,22.0,0.0,0.0,fall
2025-11-03,Southeast_US,16.2,0.0,0.0,fall
2025-11-04,Southeast_US,16.1,0.0,0.0,fall
2025-11-05,Southeast_US,25.1,0.0,0.0,fall
2025-11-06,Southeast_US,17.1,0.0,0.0,fall
2025-11-07,Southeast_US,23.7,0.0,0.0,fall
2025-11-08,Southeast_US,16.4,0.0,0.0,fall
2025-11-09,Southeast_US,20.7,0.0,0.0,fall
2025-11-10,Southeast_US,18.7,23.3,0.0,fall
2025-11-11,Southeast_US,17.1,26.5,0.0,fall
2025-11-12,Southeast_US,13.9,13.0,0.0,fall
2025-11-13,Southeast_US,12.3,0.0,0.0,fall
2025-11-14,Southeast_US,14.0,15.0,2.2,fall
2025-11-15,Southeast_US,13.5,0.0,0.0,fall
2025-11-16,Southeast_US,9.9,0.0,0.0,fall
2025-11-17,Southeast_US,13.6,31.7,0.0,fall
2025-11-18,Southeast_US,15.7,0.0,0.0,fall
2025-11-19,Southeast_US,16.8,0.0,0.0,fall
2025-11-20,Southeast_US,16.3,0.0,0.0,fall
2025-11-21,Southeast_US,17.7,22.6,0.0,fall
2025-11-22,Southeast_US,21.6,0.0,0.0,fall
2025-11-23,Southeast_US,14.3,0.0,25.7,fall
2025-11-24,Southeast_US,16.8,10.2,0.0,fall
2025-11-25,Southeast_US,16.2,9.0,0.0,fall
2025-11-26,Southeast_US,13.8,0.0,0.0,fall
2025-11-27,Southeast_US,13.2,2.0,0.0,fall
2025-11-28,Southeast_US,15.8,39.0,0.0,fall
2025-11-29,Southeast_US,12.3,2.2,0.0,fall
2025-11-30,Southeast_US,12.6,6.9,0.0,fall
2025-12-01,Southeast_US,12.8,28.9,0.0,winter
2025-12-02,Southeast_US,12.0,0.0,0.0,winter
2025-12-03,Southeast_US,7.4,0.0,0.0,winter
2025-12-04,Southeast_US,9.4,30.7,0.0,winter
2025-12-05,Southeast_US,7.9,0.0,0.0,winter
2025-12-06,Southeast_US,10.0,0.0,0.0,winter
