telemetry_id,timestamp,date,asset_id,operator_id,previous_operator_id,site_id,latitude,longitude,speed_kmh,engine_hours_today,idle_hours_today,total_engine_hours,fuel_used_l,expected_fuel_l,fuel_level_pct,engine_temperature_c,oil_pressure_kpa,coolant_temperature_c,oil_temperature_c,battery_voltage_v,hydraulic_pressure_bar,vibration_g,rpm,gps_status,network_strength_pct,zero_activity_streak_days,is_anomaly,anomaly_type,maintenance_within_30d
326528,2026-06-05T18:00:00Z,2026-06-05,MAC00150,OP0073,OP0073,SITE0111,48.16813,11.50527,27.8,7.03,1.3,6690.9,94.0,117.26,13.6,97.0,50.0,81.6,97.4,24.02,205.1,0.552,1951,OK,61,0,0,,0
326529,2026-06-06T18:00:00Z,2026-06-06,MAC00150,OP0073,OP0073,SITE0111,48.16783,11.50688,18.2,2.9,0.9,6693.8,46.74,48.39,37.7,97.6,40.9,79.7,93.0,24.77,208.5,0.585,1763,OK,86,0,0,,0
326530,2026-06-07T18:00:00Z,2026-06-07,MAC00150,OP0073,OP0073,SITE0111,48.16646,11.50394,12.7,4.17,0.59,6697.9,71.6,69.57,78.4,92.9,41.2,83.5,90.2,24.09,208.8,0.619,1858,OK,67,0,0,,0
326531,2026-06-08T18:00:00Z,2026-06-08,MAC00150,OP0073,OP0073,SITE0111,48.17142,11.50538,12.6,6.97,0.61,6704.9,108.57,116.3,50.6,97.6,44.9,84.6,94.0,23.6,214.4,0.663,1689,OK,99,0,0,,0
326532,2026-06-05T18:00:00Z,2026-06-05,MAC00071,OP0034,OP0034,SITE0101,-20.77551,116.87921,20.9,7.38,0.77,9766.2,520.19,497.13,69.8,90.5,37.3,80.4,95.9,24.09,195.7,0.716,1824,OK,91,0,0,,0
326533,2026-06-06T18:00:00Z,2026-06-06,MAC00071,OP0034,OP0034,SITE0101,-20.77309,116.87681,22.9,3.65,0.94,9769.8,269.25,246.0,76.1,92.0,37.7,87.2,94.6,24.24,201.7,0.632,1924,OK,83,0,0,,0
326534,2026-06-07T18:00:00Z,2026-06-07,MAC00071,OP0034,OP0034,SITE0101,-20.77088,116.87614,19.3,2.42,0.66,9772.3,151.82,162.61,72.4,88.4,40.0,86.5,87.7,24.25,218.0,0.541,1923,OK,66,0,0,,0
326535,2026-06-08T18:00:00Z,2026-06-08,MAC00071,OP0034,OP0034,SITE0101,-20.77379,116.87741,8.9,6.37,1.33,9778.6,430.33,428.7,72.1,92.0,36.0,84.3,97.2,24.47,193.8,0.538,1737,OK,76,0,0,,0
326536,2026-06-09T18:00:00Z,2026-06-09,MAC00071,OP0034,OP0034,SITE0101,-20.77245,116.87988,14.3,7.39,2.13,9786.0,435.73,497.31,50.6,92.9,39.3,80.4,91.1,24.03,206.9,0.583,1829,OK,97,0,0,,0
326537,2026-06-10T18:00:00Z,2026-06-10,MAC00071,OP0034,OP0034,SITE0101,-20.77562,116.87464,23.7,6.97,2.24,9793.0,411.56,469.12,40.9,88.8,47.1,82.0,91.3,24.54,196.3,0.526,1706,OK,81,0,0,,0
326538,2026-06-11T18:00:00Z,2026-06-11,MAC00071,OP0034,OP0034,SITE0101,-20.77155,116.87844,0.7,4.8,2.69,9797.8,304.67,323.43,90.4,93.1,44.1,85.8,94.3,24.27,195.4,0.597,1714,OK,75,0,0,,0
326539,2026-06-12T18:00:00Z,2026-06-12,MAC00071,OP0034,OP0034,SITE0101,-20.77099,116.87673,13.9,6.43,1.44,9804.2,422.31,433.14,44.1,92.0,44.0,82.2,97.0,24.01,188.7,0.518,1789,OK,81,0,0,,0
326540,2026-06-13T18:00:00Z,2026-06-13,MAC00071,OP0034,OP0034,SITE0101,-20.77293,116.88054,21.2,3.38,1.24,9807.6,242.28,227.63,90.4,94.7,40.3,79.5,92.2,23.36,186.6,0.489,1530,OK,83,0,0,,0
326541,2026-06-14T18:00:00Z,2026-06-14,MAC00071,OP0034,OP0034,SITE0101,-20.76998,116.87402,16.6,3.69,0.48,9811.3,260.69,248.43,81.5,89.9,39.6,85.2,90.6,24.13,202.5,0.677,1787,OK,65,0,0,,0
326542,2026-06-15T18:00:00Z,2026-06-15,MAC00071,OP0034,OP0034,SITE0101,-20.77317,116.87604,19.6,6.87,0.92,9818.1,414.17,462.47,31.3,91.9,44.0,80.6,99.6,23.94,174.9,0.714,1829,OK,64,0,0,,0
326543,2026-06-05T18:00:00Z,2026-06-05,MAC00303,OP0238,OP0238,SITE0068,-33.92143,151.23516,10.8,9.0,1.64,3777.4,906.08,868.44,25.5,83.0,40.9,82.0,88.9,24.53,198.6,0.586,1845,OK,65,0,0,,0
326544,2026-06-06T18:00:00Z,2026-06-06,MAC00303,,OP0238,SITE0068,-33.92062,151.23105,21.0,0.0,0.0,3777.4,0.0,0.0,84.4,90.7,47.4,81.1,90.4,24.66,182.1,0.375,2067,OK,81,1,1,unaccounted_asset,0
326545,2026-06-07T18:00:00Z,2026-06-07,MAC00303,OP0238,OP0238,SITE0068,-33.92264,151.23569,15.5,3.11,1.05,3780.5,263.83,300.31,57.2,92.7,51.8,79.3,88.8,24.7,204.0,0.374,1811,OK,73,0,0,,0
326546,2026-06-05T18:00:00Z,2026-06-05,MAC00184,OP0100,OP0100,SITE0105,-27.9863,153.48293,23.8,4.94,2.81,4750.3,571.27,577.53,90.0,87.4,42.0,76.3,81.1,24.16,205.4,0.388,1815,OK,70,0,0,,0
326547,2026-06-06T18:00:00Z,2026-06-06,MAC00184,OP0100,OP0100,SITE0105,-27.9867,153.4785,23.2,3.48,0.98,4753.7,403.4,407.19,95.2,88.3,39.5,78.7,81.7,23.61,206.4,0.6,1699,OK,91,0,0,,0
326548,2026-06-07T18:00:00Z,2026-06-07,MAC00184,OP0100,OP0100,SITE0105,-27.98706,153.48299,16.7,3.51,0.62,4757.2,407.91,410.06,33.4,92.8,44.4,82.5,96.3,24.69,187.1,0.234,1773,OK,79,0,0,,0
326549,2026-06-08T18:00:00Z,2026-06-08,MAC00184,OP0100,OP0100,SITE0105,-27.98944,153.48087,10.6,5.93,2.11,4763.2,726.21,693.16,52.0,92.1,43.9,80.7,84.1,24.98,209.1,0.509,1941,OK,60,0,0,,0
326550,2026-06-09T18:00:00Z,2026-06-09,MAC00184,OP0100,OP0100,SITE0105,-27.98398,153.48082,19.6,6.23,1.02,4769.4,775.25,729.23,57.5,89.0,48.8,80.2,88.8,24.12,205.0,0.383,1743,OK,61,0,0,,0
326551,2026-06-10T18:00:00Z,2026-06-10,MAC00184,OP0100,OP0100,SITE0105,-27.98503,153.47855,16.1,7.58,1.33,4777.0,807.18,887.0,36.5,91.8,46.1,81.9,87.2,24.69,229.3,0.441,1612,OK,63,0,0,,0
326552,2026-06-11T18:00:00Z,2026-06-11,MAC00184,OP0100,OP0100,SITE0105,-27.98659,153.48327,7.7,5.54,2.83,4782.5,631.74,647.84,44.6,92.7,54.4,80.1,93.1,23.56,183.2,0.453,2045,OK,89,0,0,,0
326553,2026-06-12T18:00:00Z,2026-06-12,MAC00184,OP0100,OP0100,SITE0105,-27.98477,153.48356,14.3,6.94,1.7,4789.5,942.39,812.34,75.8,86.5,42.0,81.9,97.4,25.09,226.7,0.43,1840,OK,71,0,0,,0
326554,2026-06-05T18:00:00Z,2026-06-05,MAC00521,OP0266,OP0266,SITE0096,-33.0057,151.71386,16.0,7.44,1.1,3610.4,98.8,118.29,63.9,95.6,51.1,81.1,85.8,24.69,215.0,0.493,1815,OK,63,0,0,,0
326555,2026-06-06T18:00:00Z,2026-06-06,MAC00521,OP0266,OP0266,SITE0096,-33.00954,151.71701,14.3,4.71,1.16,3615.1,87.24,74.85,34.4,88.5,48.2,78.0,84.7,24.54,213.9,0.336,1918,OK,61,0,0,,0
326556,2026-06-07T18:00:00Z,2026-06-07,MAC00521,OP0266,OP0266,SITE0096,-33.00471,151.71472,19.6,3.05,0.85,3618.2,49.9,48.47,52.7,94.6,50.1,81.0,90.8,24.38,196.9,0.39,2069,OK,63,0,0,,0
326557,2026-06-08T18:00:00Z,2026-06-08,MAC00521,OP0266,OP0266,SITE0096,-33.008,151.71573,7.9,3.59,1.44,3621.8,169.11,57.09,57.6,91.2,51.6,81.5,86.7,24.62,220.1,0.405,1853,OK,78,0,1,fuel_anomaly,0
326558,2026-06-09T18:00:00Z,2026-06-09,MAC00521,OP0266,OP0266,SITE0096,-33.0015,151.7183,24.6,3.91,1.46,3625.7,64.8,62.15,80.6,92.7,45.2,82.8,87.5,24.55,201.7,0.41,1809,OK,84,0,0,,0
326559,2026-06-06T18:00:00Z,2026-06-06,MAC00482,OP0010,OP0010,SITE0169,18.54546,73.81914,16.4,3.03,0.78,9303.7,170.21,203.21,48.7,90.9,42.7,84.9,94.1,25.46,226.2,0.691,1685,OK,93,0,0,,0
326560,2026-06-07T18:00:00Z,2026-06-07,MAC00482,OP0010,OP0010,SITE0169,18.54531,73.82214,15.6,3.99,0.5,9307.7,286.31,267.12,55.4,88.0,39.5,83.7,94.5,24.75,229.5,0.458,1693,OK,61,0,0,,0
326561,2026-06-08T18:00:00Z,2026-06-08,MAC00482,OP0010,OP0010,SITE0169,18.54158,73.82465,23.3,7.24,2.74,9314.9,621.35,485.06,30.0,93.7,42.6,81.4,95.2,23.76,198.8,0.595,1793,OK,64,0,0,,0
326562,2026-06-09T18:00:00Z,2026-06-09,MAC00482,OP0010,OP0010,SITE0169,18.54361,73.82324,25.0,5.77,1.46,9320.7,323.14,386.22,56.0,93.0,44.5,84.8,93.1,24.41,202.4,0.666,2025,OK,83,0,0,,0
326563,2026-06-10T18:00:00Z,2026-06-10,MAC00482,OP0010,OP0010,SITE0169,18.54333,73.82137,20.9,8.7,0.42,9329.4,577.79,582.82,39.1,93.8,45.6,80.9,94.6,24.17,195.3,0.484,1811,OK,79,0,0,,0
326564,2026-06-11T18:00:00Z,2026-06-11,MAC00482,OP0010,OP0010,SITE0169,18.54258,73.82051,14.3,5.06,0.61,9334.4,341.74,338.98,49.0,95.2,42.2,80.6,93.1,24.33,179.4,0.613,1859,OK,70,0,0,,0
326565,2026-06-12T18:00:00Z,2026-06-12,MAC00482,OP0010,OP0010,SITE0169,18.54364,73.82025,11.9,7.37,2.27,9341.8,508.47,493.8,44.8,98.6,39.6,79.3,85.2,23.86,211.0,0.68,1781,OK,91,0,0,,0
326566,2026-06-13T18:00:00Z,2026-06-13,MAC00482,OP0010,OP0010,SITE0169,18.54564,73.82044,21.7,2.64,0.97,9344.5,185.17,177.03,42.0,93.4,44.7,81.9,89.5,24.02,195.6,0.626,1928,OK,97,0,0,,0
326567,2026-06-14T18:00:00Z,2026-06-14,MAC00482,OP0010,OP0010,SITE0169,19.46008,71.6869,8.2,2.85,1.08,9347.3,166.78,191.09,64.2,96.2,51.3,82.8,91.3,23.25,216.1,0.542,1739,JUMP,79,0,1,gps_jump,0
326568,2026-06-15T18:00:00Z,2026-06-15,MAC00482,OP0010,OP0010,SITE0169,18.54284,73.8185,23.4,7.1,2.35,9354.4,527.98,475.93,43.7,93.6,44.2,83.6,90.9,23.67,218.0,0.459,1756,OK,85,0,0,,0
326569,2026-06-16T18:00:00Z,2026-06-16,MAC00482,OP0010,OP0010,SITE0169,18.54533,73.8211,20.8,6.93,2.33,9361.3,496.58,464.52,33.1,93.2,39.4,80.8,89.2,23.64,215.7,0.668,1919,OK,76,0,0,,0
326570,2026-06-17T18:00:00Z,2026-06-17,MAC00482,OP0010,OP0010,SITE0169,18.54226,73.82064,13.8,8.16,0.98,9369.5,613.11,547.13,41.2,90.1,43.1,86.8,90.7,24.36,205.9,0.503,1772,OK,78,0,0,,0
326571,2026-06-18T18:00:00Z,2026-06-18,MAC00482,OP0010,OP0010,SITE0169,18.54431,73.82015,14.7,8.2,0.28,9377.7,502.94,549.64,26.6,95.8,38.6,81.1,97.5,24.34,192.7,0.715,1556,OK,62,0,0,,0
326572,2026-06-19T18:00:00Z,2026-06-19,MAC00482,OP0010,OP0010,SITE0169,18.54125,73.82442,15.3,6.93,3.29,9384.6,451.97,464.6,54.3,100.4,42.1,79.6,93.3,23.98,196.3,0.674,1855,OK,97,0,0,,0
326573,2026-06-20T18:00:00Z,2026-06-20,MAC00482,OP0010,OP0010,SITE0169,18.5464,73.82363,22.5,4.67,0.89,9389.3,330.39,312.89,37.3,93.8,39.3,85.1,93.0,24.31,212.2,0.485,1744,OK,75,0,0,,0
326574,2026-06-21T18:00:00Z,2026-06-21,MAC00482,OP0010,OP0010,SITE0169,18.54306,73.82495,18.9,3.2,0.82,9392.5,214.83,214.73,26.9,96.1,39.7,79.8,87.9,24.19,206.5,0.627,1737,OK,75,0,0,,0
326575,2026-06-22T18:00:00Z,2026-06-22,MAC00482,OP0010,OP0010,SITE0169,18.54377,73.82046,20.6,7.99,1.74,9400.5,588.19,535.41,18.0,93.5,43.5,79.3,94.3,24.19,200.1,0.416,1629,OK,89,0,0,,0
326576,2026-06-23T18:00:00Z,2026-06-23,MAC00482,OP0010,OP0010,SITE0169,18.54242,73.81894,12.5,7.0,0.31,9407.5,464.69,469.31,36.4,93.5,44.4,84.6,93.9,24.38,182.2,0.684,1835,OK,63,0,0,,0
326577,2026-06-24T18:00:00Z,2026-06-24,MAC00482,OP0010,OP0010,SITE0169,18.54175,73.82064,20.6,6.67,2.39,9414.2,495.8,447.24,26.9,93.7,42.9,86.0,101.1,23.54,189.7,0.606,1864,OK,94,0,0,,0
326578,2026-06-25T18:00:00Z,2026-06-25,MAC00482,OP0010,OP0010,SITE0169,18.54228,73.8219,26.3,5.11,2.17,9419.3,317.7,342.58,67.1,101.9,48.2,78.8,95.6,24.65,200.6,0.501,1784,OK,90,0,0,,0
326579,2026-06-26T18:00:00Z,2026-06-26,MAC00482,OP0010,OP0010,SITE0169,18.54601,73.8218,24.6,7.12,3.56,9426.4,562.45,477.22,51.0,92.3,38.2,79.0,87.4,24.08,212.9,0.551,1711,OK,92,0,0,,0
326580,2026-06-27T18:00:00Z,2026-06-27,MAC00482,OP0010,OP0010,SITE0169,18.54423,73.82296,22.1,3.59,0.74,9430.0,224.12,240.88,72.7,94.7,42.2,89.6,97.6,23.78,210.7,0.456,2102,OK,80,0,0,,0
326581,2026-06-28T18:00:00Z,2026-06-28,MAC00482,OP0010,OP0010,SITE0169,18.54652,73.82013,16.6,3.68,0.45,9433.7,302.3,247.09,66.8,90.4,41.5,84.8,92.9,23.86,189.7,0.673,1862,OK,69,0,0,,0
326582,2026-06-29T18:00:00Z,2026-06-29,MAC00482,OP0010,OP0010,SITE0169,18.5399,73.82282,11.4,7.84,1.37,9441.5,494.93,526.12,80.3,91.3,42.7,80.5,90.5,24.6,206.8,0.718,1715,OK,84,0,0,,0
326583,2026-06-30T18:00:00Z,2026-06-30,MAC00482,OP0010,OP0010,SITE0169,18.54604,73.82485,14.0,9.77,0.65,9451.3,712.89,655.17,46.9,96.5,41.5,76.9,98.2,23.9,197.9,0.677,1818,OK,83,0,0,,0
326584,2026-06-06T18:00:00Z,2026-06-06,MAC00460,OP0075,OP0075,SITE0020,20.27429,85.83201,6.4,3.38,0.86,7326.0,208.7,226.74,60.7,90.6,38.0,85.2,92.0,24.16,203.8,0.449,1837,OK,79,0,0,,0
326585,2026-06-07T18:00:00Z,2026-06-07,MAC00460,OP0075,OP0075,SITE0020,20.28014,85.83347,16.4,4.04,0.36,7330.1,302.93,271.18,37.9,98.4,48.9,80.8,89.3,23.44,184.1,0.545,1736,OK,94,0,0,,0
326586,2026-06-08T18:00:00Z,2026-06-08,MAC00460,OP0075,OP0075,SITE0020,20.2798,85.83217,18.8,4.78,2.85,7334.8,258.2,320.75,51.9,92.7,42.6,80.0,89.8,24.38,213.3,0.624,1716,OK,96,0,0,,0
326587,2026-06-09T18:00:00Z,2026-06-09,MAC00460,OP0075,OP0075,SITE0020,20.27646,85.83056,10.4,6.95,1.71,7341.8,491.22,466.87,74.0,89.4,52.9,80.6,87.6,23.9,209.2,0.326,1727,OK,71,0,0,,0
326588,2026-06-10T18:00:00Z,2026-06-10,MAC00460,OP0075,OP0075,SITE0020,20.27614,85.83216,16.0,7.13,1.46,7348.9,378.08,479.08,23.6,91.2,40.9,81.3,85.9,24.25,212.6,0.555,1882,OK,98,0,0,,0
326589,2026-06-11T18:00:00Z,2026-06-11,MAC00460,OP0075,OP0075,SITE0020,20.27656,85.83598,10.1,8.9,1.9,7357.8,645.03,597.52,62.7,93.9,44.8,82.6,89.4,24.13,196.6,0.469,1805,OK,75,0,0,,0
326590,2026-06-12T18:00:00Z,2026-06-12,MAC00460,OP0075,OP0075,SITE0020,20.27875,85.83143,23.8,9.06,0.23,7366.9,514.29,608.65,54.7,87.1,41.9,86.5,91.3,24.29,207.8,0.433,1842,OK,74,0,0,,0
326591,2026-06-13T18:00:00Z,2026-06-13,MAC00460,OP0075,OP0075,SITE0020,20.27429,85.83218,17.0,3.88,0.77,7370.8,242.13,260.56,80.3,89.7,45.1,79.8,88.0,24.33,202.5,0.659,1819,OK,80,0,0,,0
326592,2026-06-14T18:00:00Z,2026-06-14,MAC00460,OP0075,OP0075,SITE0020,20.27916,85.83199,13.8,3.0,1.02,7373.8,219.67,201.73,37.4,89.7,43.7,79.4,91.3,23.6,220.7,0.492,1810,OK,77,0,0,,0
326593,2026-06-15T18:00:00Z,2026-06-15,MAC00460,OP0075,OP0075,SITE0020,20.27929,85.83347,19.6,8.24,1.46,7382.0,503.51,553.47,92.6,92.8,42.2,83.2,91.4,23.5,195.7,0.538,1772,OK,79,0,0,,0
326594,2026-06-16T18:00:00Z,2026-06-16,MAC00460,OP0075,OP0075,SITE0020,20.27974,85.83036,15.0,6.47,2.9,7388.5,422.27,434.79,19.3,93.2,43.3,86.1,89.6,23.51,214.8,0.541,1729,OK,92,0,0,,0
326595,2026-06-17T18:00:00Z,2026-06-17,MAC00460,OP0075,OP0075,SITE0020,20.28066,85.83283,15.7,5.81,1.51,7394.3,421.66,390.02,24.7,89.5,40.4,83.6,90.8,24.34,199.1,0.44,1838,OK,92,0,0,,0
326596,2026-06-18T18:00:00Z,2026-06-18,MAC00460,OP0075,OP0075,SITE0020,20.27618,85.82896,12.4,6.21,1.14,7400.5,403.88,417.45,24.4,86.4,46.8,84.2,91.8,24.25,190.8,0.343,1950,OK,78,0,0,,0
326597,2026-06-19T18:00:00Z,2026-06-19,MAC00460,OP0075,OP0075,SITE0020,20.28144,85.83414,9.4,6.99,1.12,7407.5,473.01,469.59,74.9,93.7,39.3,80.5,87.9,24.69,185.0,0.369,1741,OK,86,0,0,,0
326598,2026-06-20T18:00:00Z,2026-06-20,MAC00460,OP0075,OP0075,SITE0020,20.27729,85.8305,6.5,0.47,2.8,7408.0,29.82,31.57,58.3,89.4,46.6,82.8,93.9,24.86,185.0,0.593,1836,OK,84,0,1,excess_idle,0
326599,2026-06-21T18:00:00Z,2026-06-21,MAC00460,OP0075,OP0075,SITE0020,20.27992,85.83193,0.0,3.12,1.23,7411.1,214.95,209.48,28.8,92.1,47.6,80.2,87.7,24.96,200.6,0.575,1916,OK,79,0,0,,0
326600,2026-06-22T18:00:00Z,2026-06-22,MAC00460,OP0075,OP0075,SITE0020,20.2778,85.83164,16.8,7.22,0.93,7418.3,559.66,485.25,30.2,91.2,43.6,78.5,89.7,24.04,207.0,0.532,1875,OK,79,0,0,,0
326601,2026-06-23T18:00:00Z,2026-06-23,MAC00460,OP0075,OP0075,SITE0020,20.27806,85.83161,16.6,6.79,1.33,7425.1,452.29,456.04,50.9,89.4,44.9,82.3,95.6,24.26,183.1,0.502,1672,OK,64,0,0,,0
326602,2026-06-24T18:00:00Z,2026-06-24,MAC00460,OP0075,OP0075,SITE0020,20.27744,85.83103,19.8,7.99,0.71,7433.1,502.65,536.91,33.1,88.7,40.9,84.6,86.2,24.39,212.3,0.483,1770,OK,61,0,0,,0
326603,2026-06-25T18:00:00Z,2026-06-25,MAC00460,OP0075,OP0075,SITE0020,20.27535,85.83281,20.2,5.99,1.45,7439.1,377.82,402.28,49.9,81.8,53.5,83.1,97.0,24.29,190.1,0.438,1769,OK,62,0,0,,0
326604,2026-06-26T18:00:00Z,2026-06-26,MAC00460,OP0075,OP0075,SITE0020,20.27868,85.82896,11.1,8.39,1.95,7447.5,520.84,563.58,39.4,94.0,45.2,81.6,84.2,24.49,193.2,0.406,1923,OK,97,0,0,,0
326605,2026-06-27T18:00:00Z,2026-06-27,MAC00460,OP0075,OP0075,SITE0020,20.27644,85.834,18.3,4.08,1.04,7451.5,303.64,274.54,35.6,96.6,46.5,85.9,92.0,23.85,204.0,0.576,1665,OK,98,0,0,,0
326606,2026-06-28T18:00:00Z,2026-06-28,MAC00460,OP0075,OP0075,SITE0020,20.27933,85.83353,21.8,3.82,0.88,7455.4,259.89,256.95,19.2,90.0,47.9,86.5,87.6,23.56,216.9,0.446,1589,OK,98,0,0,,0
326607,2026-06-06T18:00:00Z,2026-06-06,MAC00106,OP0052,OP0052,SITE0063,18.49963,73.79745,18.5,3.73,0.59,6241.9,120.14,123.41,61.3,94.0,47.2,82.2,93.9,24.28,184.9,0.665,1981,OK,74,0,0,,0
326608,2026-06-07T18:00:00Z,2026-06-07,MAC00106,OP0052,OP0052,SITE0063,18.50042,73.79798,17.1,3.07,0.92,6244.9,90.72,101.65,63.2,94.0,36.2,83.6,88.0,24.45,206.8,0.666,1640,OK,86,0,0,,0
326609,2026-06-08T18:00:00Z,2026-06-08,MAC00106,OP0052,OP0052,SITE0063,18.50055,73.79312,17.5,6.61,1.18,6251.5,207.02,218.79,56.6,95.8,31.0,84.8,95.9,24.47,212.2,0.495,1831,OK,71,0,0,,0
326610,2026-06-09T18:00:00Z,2026-06-09,MAC00106,OP0052,OP0052,SITE0063,18.49971,73.79249,14.2,7.92,1.78,6259.4,252.12,262.28,72.2,98.4,42.5,80.1,88.7,24.19,212.9,0.695,1807,OK,81,0,0,,0
326611,2026-06-06T18:00:00Z,2026-06-06,MAC00544,OP0268,OP0268,SITE0167,17.4215,78.59753,14.3,3.45,1.05,4284.4,99.7,110.8,60.9,90.1,42.4,78.8,89.4,24.22,214.0,0.464,1690,OK,85,0,0,,0
326612,2026-06-07T18:00:00Z,2026-06-07,MAC00544,OP0268,OP0268,SITE0167,17.42177,78.60285,15.8,3.44,1.2,4287.8,120.5,110.45,24.1,88.5,45.4,77.7,92.0,23.92,186.6,0.342,1978,OK,74,0,0,,0
326613,2026-06-08T18:00:00Z,2026-06-08,MAC00544,OP0268,OP0268,SITE0167,17.42821,78.60602,9.4,7.81,0.65,4295.6,262.45,250.89,46.2,92.3,45.9,83.3,82.1,25.24,193.3,0.497,1761,OK,73,0,0,,0
326614,2026-06-09T18:00:00Z,2026-06-09,MAC00544,OP0268,OP0268,SITE0167,17.42461,78.60177,19.9,7.3,1.77,4302.9,254.4,234.52,53.7,89.7,32.5,83.5,97.6,24.52,205.9,0.549,1890,OK,77,0,0,,0
326615,2026-06-10T18:00:00Z,2026-06-10,MAC00544,OP0268,OP0268,SITE0167,17.4208,78.60358,15.6,8.06,1.21,4311.0,271.41,259.28,67.8,89.9,40.2,80.1,93.0,24.7,198.2,0.499,1891,OK,94,0,0,,0
326616,2026-06-11T18:00:00Z,2026-06-11,MAC00544,OP0268,OP0268,SITE0167,17.42707,78.59964,16.5,8.73,1.78,4319.7,258.19,280.74,86.8,92.3,51.4,82.7,91.1,24.62,185.6,0.324,1861,OK,92,0,0,,0
326617,2026-06-12T18:00:00Z,2026-06-12,MAC00544,OP0268,OP0268,SITE0167,17.4288,78.60257,12.1,5.41,1.58,4325.1,165.85,174.06,42.6,91.8,41.6,83.8,91.7,24.25,202.5,0.549,1899,OK,65,0,0,,0
326618,2026-06-13T18:00:00Z,2026-06-13,MAC00544,OP0268,OP0268,SITE0167,17.42654,78.6002,24.8,2.56,1.14,4327.7,72.17,82.18,24.4,90.5,42.0,83.3,88.6,24.21,188.0,0.5,1753,OK,68,0,0,,0
326619,2026-06-14T18:00:00Z,2026-06-14,MAC00544,OP0268,OP0268,SITE0167,17.42005,78.60307,11.7,3.76,1.02,4331.4,129.97,121.01,31.7,96.6,42.5,79.5,88.2,24.21,211.8,0.492,1755,OK,72,0,0,,0
326620,2026-06-15T18:00:00Z,2026-06-15,MAC00544,OP0268,OP0268,SITE0167,17.4271,78.60289,13.6,6.92,1.33,4338.3,222.33,222.6,32.4,94.7,41.7,82.7,87.5,24.13,214.9,0.613,1882,OK,81,0,0,,0
326621,2026-06-16T18:00:00Z,2026-06-16,MAC00544,OP0268,OP0268,SITE0167,17.4242,78.59909,23.3,5.32,1.48,4343.6,175.5,171.02,78.2,96.2,47.1,77.9,89.4,23.91,198.8,0.564,1675,OK,89,0,0,,0
326622,2026-06-17T18:00:00Z,2026-06-17,MAC00544,OP0268,OP0268,SITE0167,17.42367,78.60266,12.0,4.69,1.48,4348.3,134.32,151.01,68.4,90.5,41.7,75.3,89.0,23.88,196.3,0.539,1755,OK,74,0,0,,0
326623,2026-06-18T18:00:00Z,2026-06-18,MAC00544,OP0268,OP0268,SITE0167,17.4259,78.60309,15.4,5.08,1.71,4353.4,174.71,163.41,32.2,94.1,47.8,81.4,89.7,24.76,205.3,0.451,1684,OK,73,0,0,,0
326624,2026-06-19T18:00:00Z,2026-06-19,MAC00544,OP0268,OP0268,SITE0167,17.42511,78.59989,10.9,6.18,0.92,4359.6,221.11,198.84,49.3,88.5,45.1,82.7,89.4,25.2,185.6,0.594,1813,OK,73,0,0,,0
326625,2026-06-20T18:00:00Z,2026-06-20,MAC00544,OP0268,OP0268,SITE0167,17.42581,78.60237,11.0,2.65,1.28,4362.3,80.6,85.32,98.3,96.0,47.7,81.8,81.3,23.65,187.9,0.496,1715,OK,63,0,0,,0
326626,2026-06-21T18:00:00Z,2026-06-21,MAC00544,OP0268,OP0268,SITE0167,17.42861,78.60145,8.9,4.12,0.62,4366.4,101.4,132.44,75.8,95.2,40.2,81.0,81.8,24.75,172.2,0.456,1842,OK,70,0,0,,0
326627,2026-06-22T18:00:00Z,2026-06-22,MAC00544,OP0268,OP0268,SITE0167,17.42284,78.59829,18.6,6.99,0.53,4373.4,194.32,224.91,62.7,93.2,38.9,85.5,80.9,25.22,172.1,0.481,1712,OK,82,0,0,,0
326628,2026-06-06T18:00:00Z,2026-06-06,MAC00013,OP0241,OP0241,SITE0104,22.57197,88.28554,6.3,3.93,0.53,7313.1,269.34,201.18,65.7,93.2,39.0,78.2,99.1,24.65,197.5,0.694,1855,OK,76,0,0,,0
326629,2026-06-07T18:00:00Z,2026-06-07,MAC00013,OP0241,OP0241,SITE0104,22.5732,88.28388,11.4,4.1,0.17,7317.2,222.46,209.55,80.9,90.4,42.6,81.2,97.9,25.28,208.2,0.761,1924,OK,62,0,0,,0
326630,2026-06-08T18:00:00Z,2026-06-08,MAC00013,OP0241,OP0241,SITE0104,22.57462,88.286,11.8,7.65,0.95,7324.9,366.31,391.45,53.7,91.1,36.4,82.5,93.3,24.02,203.8,0.589,1809,OK,75,0,0,,0
326631,2026-06-09T18:00:00Z,2026-06-09,MAC00013,OP0241,OP0241,SITE0104,22.57233,88.28636,15.9,5.18,2.8,7330.1,266.12,265.34,46.6,96.6,39.2,86.4,98.1,24.84,190.3,0.764,1936,OK,63,0,0,,0
326632,2026-06-10T18:00:00Z,2026-06-10,MAC00013,OP0241,OP0241,SITE0104,22.56931,88.28405,17.9,6.31,1.77,7336.4,264.21,322.85,74.4,94.2,39.7,86.4,91.7,24.15,203.1,0.559,1905,OK,77,0,0,,0
326633,2026-06-11T18:00:00Z,2026-06-11,MAC00013,OP0241,OP0241,SITE0104,22.5731,88.28442,13.1,6.15,0.77,7342.5,317.49,314.94,57.1,98.0,41.2,83.3,97.0,24.11,209.9,0.62,2135,OK,93,0,0,,0
